File Name,Ediast (mV),Peak (mV),APA (mV),dV/dt max y (V/s),Negative dV/dt max y (V/s),SD1,SD2,SD1_SD2 Ratio,APD 20 (ms),APD 50 (ms),APD 80 (ms),APD 90 (ms),Folder,Condition 1,Condition 2,Condition 3,Condition 4
18716006,-82.2924942519356,55.1549961474679,137.447490399403,354.299975252429,-27.5999980721624,0.0164991582276863,0.3875,0.042578472845642,1.14,4.97,13.72,19.37,RN_CTR_DMSO_2Hz,RN,CTR,DMSO,2Hz
18716010,-77.9214945572463,73.4549948692278,151.376489426474,0.576923036625594,-69.7999951245281,0.0518544972870136,0.574444444444444,0.0902689507897721,0.690000000000001,5.73,20.46,28.74,RN_CTR_DMSO_2Hz,RN,CTR,DMSO,2Hz
18716017,-77.4234945920313,64.4799954961242,141.903490088155,393.149972538792,-47.9499966507315,0.0424264068711926,0.575,0.0737850554281611,0.830000000000001,5.05,19.9,28.72,RN_CTR_DMSO_2Hz,RN,CTR,DMSO,2Hz
18716021,-88.8644937928867,61.0549957353577,149.919489528244,338.499976356054,-71.6999949918146,0.0212132034355969,0.398722222222222,0.0532029624969687,0.55,3.98,13.01,19.94,RN_CTR_DMSO_2Hz,RN,CTR,DMSO,2Hz
18716024,-83.1809941898745,63.7749955453679,146.955989735242,266.499981385189,-75.6499947159091,0.0589255650988791,0.559944444444444,0.105234663337615,0.500000000000001,3.9,19.35,27.97,RN_CTR_DMSO_2Hz,RN,CTR,DMSO,2Hz
18711002,-79.8829944202372,63.4649955670212,143.347989987258,266.499981385189,-70.3999950826167,0.016499158227686,0.605944444444444,0.0272288299347528,0.519999999999998,7.29,22.57,30.31,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18711007,-70.1154951024891,64.1699955177775,134.285490620267,146.181807971136,-52.2999963468873,0.0306412938514173,0.681277777777778,0.0449762121279876,0.689999999999999,6.99,21.89,34.06,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18711021,-78.5549945129969,50.4449964764576,128.999990989455,343.549976003315,-37.9545428034511,0.0235702260395517,0.535777777777778,0.0439925413430039,0.8,4.47,18.11,26.78,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18711025,-77.54749458337,62.4399956386166,139.987490221987,218.749984720491,-79.1499944714369,0.0282842712474613,0.417333333333333,0.0677738128932779,0.51,1.42,11.35,20.88,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18711029,-78.3909945244522,48.1849966343168,126.575991158769,358.099974987003,-31.3636341729118,0.028284271247462,0.775888888888889,0.0364540228021134,1.1,7.38,28.24,38.82,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18711033,-76.6299946474566,49.3849965504978,126.014991197954,366.849974375826,-31.3999978067356,0.0471404520791032,0.664444444444444,0.0709471686809245,1.12,6.99,25.33,33.25,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18712012,-78.7664944982238,61.6099956965914,140.376490194815,333.799976684339,-70.5999950686465,0.0164991582276859,0.4185,0.0394245118941121,0.499999999999998,3.61,14.46,20.92,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18712019,-75.2699947424515,53.5849962571312,128.854990999583,324.199977354891,-44.7499968742485,0.032998316455372,0.783,0.0421434437488787,1.18,6.96,28.14,39.15,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18712028,-74.9069947678068,62.4849956354734,137.39199040328,347.54997572392,-41.1999971222135,0.035355339059327,0.606166666666667,0.058326102379973,1.88,10.82,24.44,30.3,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18712038,-73.7774948467014,71.1299950316271,144.907489878329,306.9999785563,-88.4999938183462,0.0494974746830587,0.8135,0.0608450825851982,0.800000000000001,11.61,31.67,40.71,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18713002,-78.6324945075836,60.7899957538678,139.422490261451,454.999968218616,-79.7999944260342,0.0259272486435073,0.569055555555556,0.0455618935451656,1.41,9.34,22.84,28.46,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18713010,-78.6509945062914,61.9499956728427,140.600990179134,455.749968166231,-73.6499948556068,0.0424264068711929,0.606555555555556,0.0699464484046045,2.04,13.05,26.11,30.31,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18713014,-76.2114946766885,64.8749954685338,141.086490145222,418.349970778596,-64.6499954842501,0.0235702260395521,0.483222222222222,0.0487771980583971,0.530000000000001,3.91,16.95,24.16,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18713019,-80.624494368444,64.4249954999659,145.04948986841,419.799970677309,-81.4499943107838,0.0683536555147001,0.716277777777778,0.0954289769072056,0.42,3.99,27.35,35.81,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18713023,-79.9099944183512,67.4899952858782,147.399989704229,330.499976914842,-83.6999941536228,0.0754247233265648,0.705,0.106985423158248,0.450000000000001,4.09,24.02,35.19,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18713027,-84.5454940945653,56.7549960357092,141.300490130275,353.749975290848,-54.8499961687721,0.028284271247462,0.585,0.0483491816195931,0.6,4.56,19.35,29.25,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18716003,-82.3794942458587,44.5999968847261,126.979491130585,399.549972091754,-29.099997967389,0.056568542494924,0.613222222222222,0.0922480308850002,1.36,6.9,22.89,30.62,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18716007,-82.6099942297584,57.6299959745912,140.23999020435,365.899974442185,-40.4499971746002,0.0141421356237306,0.393444444444444,0.0359444283009251,0.899999999999999,4.92,14.08,19.68,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18716011,-77.3864945946157,73.389994873768,150.776489468384,0.67647054098441906,-73.5499948625917,0.0471404520791035,0.596,0.0790947182535294,0.61,5.58,21.39,29.77,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18716018,-78.5169945156512,58.5149959127747,137.031990428426,392.299972598158,-34.1499976146503,0.0164991582276858,0.636944444444444,0.0259036064630044,1.13,6.12,22.66,31.83,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18716022,-89.6514937379154,62.2799956497925,151.931489387708,308.79997843057,-85.9499939964617,0.0282842712474621,0.448,0.0631345340345137,0.510000000000001,4.4,14.85,22.41,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18716025,-84.2874941125864,63.3099955778478,147.597489690434,262.449981668079,-76.599994649553,0.0329983164553719,0.598,0.055181131196274,0.499999999999998,4.24,20.89,29.88,RN_CTR_DMSO_4Hz,RN,CTR,DMSO,4Hz
18711003_errore_dvdtmax,-82.0194942710044,61.2699957203401,143.289489991345,273.049980927677,-82.1999942583962,0.0235702260395516,0.629222222222222,0.0374593032590437,0.570000000000001,7.29,23.99,31.47,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18711008,-72.6249949272026,52.44999633641,125.074991263613,170.799988069757,-33.7999976390972,0.0282842712474616,0.659111111111111,0.0429127513869108,1.07,7.86,22.24,32.94,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18711022,-76.9404946257684,48.5749966070756,125.515491232844,296.199979310668,-36.1499974749517,0.016499158227686,0.512611111111111,0.0321865013653786,0.8,4.21,16.76,25.63,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18711026,-79.2789944624261,60.479995775521,139.758990237947,221.599984521419,-77.6999945727179,0.0235702260395517,0.448888888888889,0.052507929296031,0.520000000000001,1.68,13.22,22.43,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18711030,-80.2739943929261,47.2499966996258,127.523991092552,361.799974728568,-34.3499976006804,0.016499158227686,0.731833333333333,0.0225449668335495,1,7.01,27.24,36.59,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18711034,-78.5174945156162,47.4149966881007,125.932491203717,356.453100102039,-29.5499979359565,0.0188561808316412,0.675444444444444,0.0279167013464009,1.18,7.24,25.99,33.76,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18712013,-81.101994335091,61.5349957018301,142.636990036921,278.099980574939,-77.5999945797028,0.0164991582276861,0.425944444444444,0.0387354699489174,0.44,3.29,14.12,21.3,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18712020,-79.7609944287588,45.2499968393242,125.010991268083,335.799976544641,-26.049998180429,0.0212132034355959,0.692166666666666,0.0306475368681857,1.35,7.24,26.13,34.64,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18712031,-75.9044946981322,62.3549956445538,138.259490342686,337.549976422404,-42.5999970244245,0.0306412938514172,0.608833333333333,0.0503278847819609,1.8,11.14,24.76,30.45,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18712039,-72.9964949012536,67.0949953134686,140.091490214722,316.69997787876,-77.3499945971648,0.0212132034355961,0.978944444444444,0.0216694660825566,1.47,13.71,39.38,48.94,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18713003,-78.8444944927756,63.1753080872556,142.019802580031,390.09997275183,-116.899991834631,0.0188561808316416,0.621,0.0303642203408078,1,9.74,24.91,31.05,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18713011,-78.2564945338469,62.8599956092799,141.116490143127,419.649970687787,-83.1999941885484,0.0329983164553722,0.676,0.0488140775967044,1.78,14.69,29.46,33.84,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18713015,-75.5929947198902,63.0749955942624,138.667990314153,360.699974805401,-64.4499954982194,0.0188561808316412,0.524666666666667,0.0359393535545893,0.6,4.06,18.31,26.24,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18713020,-84.0699941277786,70.6699950637578,154.739989191536,358.699974945097,-104.249992718221,0.0306412938514175,0.551388888888889,0.0555711122746111,0.4,2.81,18.77,27.55,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18713028,-85.6244940191981,53.8899962358272,139.514490255025,343.599975999817,-51.4090873182073,0.0235702260395514,0.653111111111111,0.0360891518128552,0.7,4.88,21.79,32.65,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18716004,-85.1659940512239,42.1899970530627,127.355991104287,399.149972119695,-26.0499981804286,0.0282842712474619,0.474555555555556,0.0596016017858012,1.39,6.01,17.39,23.75,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18716008,-84.0814941269753,57.0199960171992,141.101490144175,353.449975311805,-52.2999963468871,0.00707106781186591,0.427722222222222,0.016531915912922,0.84,5.15,15.42,21.4,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18716012,-74.6374947866311,72.3549949460619,146.992489732693,0.545454507355041,-67.2999952991491,0.0518544972870127,0.694333333333333,0.0746824252813433,0.770000000000001,5.7,24.49,34.74,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18716019,-79.1909944685728,56.3999960605057,135.590990529079,350.89997548992,-42.2499970488715,0.0282842712474621,0.643555555555555,0.0439500071179488,1.33,6.55,22.5,32.19,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18716026,-84.509994097045,61.2949957185939,145.804989815639,277.999980581926,-71.2698813854922,0.0377123616632831,0.673,0.0560361986081472,0.55,4.71,24.15,33.66,RN_CTR_DMSO_7.1Hz,RN,CTR,DMSO,7.1Hz
18703040,-73.1509948904619,43.544996958417,116.695991848879,238.199983361925,-15.8999988893981,0.122565175405668,0.826555555555555,0.148284255767041,2.74,11.31,31.45,41.33,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18703044,-74.3659948055952,56.719996038154,131.085990843749,364.599974532981,-19.9545440607369,0.148492424049175,0.951388888888889,0.156079628197673,2.96,22.83,40.52,47.59,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18703048,-70.1459951003587,60.5249957723778,130.670990872737,381.549973349047,-22.5454529706732,0.131993265821489,0.791888888888889,0.166681547971573,1.69,9.93,30.96,39.62,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18703055,-68.7599951971697,56.4499960570132,125.209991254183,338.399976363031,-17.0499988090716,0.139064333633354,0.950611111111111,0.146289404792261,2.72,14.84,37.52,47.49,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18703058,-75.2769947419626,55.3999961303549,130.676990872317,360.349974829846,-26.4999981489963,0.0636396103067897,0.514722222222222,0.123638746413623,1.3,9.03,20.43,25.75,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18703063,-74.0769948257816,59.5999958369883,133.67699066277,382.649973272206,-16.2999988614586,0.0730677007226103,0.779166666666667,0.0937767282001415,5.34,21.19,34.2,39,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18704026,-66.328495367008,55.3899961310534,121.718491498061,274.999980791478,-11.3499992072114,0.0989949493661171,1.39477777777778,0.070975427730029,6.02,31.08,58.73,69.77,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18704032,-74.4864947971783,52.7999963119628,127.286491109141,334.849976610995,-12.6818172960037,0.0989949493661167,0.864555555555555,0.114503861238279,4.49,19.39,36.35,43.15,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18704038,-73.7334948497748,56.4799960549178,130.213490904693,366.699974386305,-12.6499991164076,0.075424723326566,0.732777777777778,0.102929872621546,4.08,16.86,30.82,36.6,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18704042,-72.5474949326159,81.5999943003061,154.147489232922,298.49997915002,-62.8031206132517,0.172062650088726,1.06938888888889,0.160898109075644,0.640000000000001,22.68,45.39,53.53,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18704046,-74.4429948002168,57.1299960095158,131.572990809733,357.59997502193,-49.3499965529421,0.0518544972870137,0.363888888888889,0.142500908575,0.609999999999998,3.4,12.1,18.22,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18704051,-72.8194949136169,69.4699951475768,142.289490061194,276.099980714643,-56.5499960500293,0.0542115198909692,0.721944444444444,0.0750909856127315,0.699999999999999,12.37,29.18,36.08,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18704055,-73.496494866329,56.0799960828574,129.576490949186,355.849975144161,-16.6968738337371,0.103708994574027,0.919666666666667,0.11276802599568,4.27,17.89,38.19,45.93,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18704059,-76.4704946585975,49.6799965298923,126.15049118849,320.699977599367,-8.03846097698158,0.197989898732233,1.45377777777778,0.136189933398815,9.23,35.46,61.86,72.79,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18710036,-74.3604948059793,48.5549966084726,122.915491414452,311.999978207056,-24.149998313142,0.0494974746830585,0.577055555555555,0.085775926089829,1.33,6.44,20.8,28.91,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18710041,-71.4954950060973,52.6999963189477,124.195491325045,346.299975811221,-26.5499981455034,0.120208152801713,0.8095,0.148496791601869,1.4,10.18,30.84,40.41,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18710045,-70.3699950847125,53.8549962382719,124.224991322984,372.049974012598,-27.8499980546999,0.0730677007226105,0.620611111111111,0.117735083072866,1.14,7.31,22.41,30.99,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18710049,-72.4274949409978,51.6299963936863,124.057491334684,327.349977134874,-23.8181801545012,0.0942809041582063,0.726555555555555,0.129764205142049,1.49,12.32,43.94,56.63,RN_STZ_2744_1Hz,RN,STZ,2744,1Hz
18703041,-73.7359948496001,46.6699967401383,120.405991589738,296.949979258284,-20.2468735857722,0.0707106781186548,0.851444444444444,0.0830479059203827,2.36,13.07,33.82,42.49,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18703045,-72.6224949273772,58.4299959187118,131.052490846089,348.199975678508,-26.1499981734438,0.14142135623731,1.13133333333333,0.125004145171458,2.58,27.73,48.96,56.6,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18703049,-69.6624951341308,60.8399957503753,130.502490884506,370.899974092935,-23.1499983829914,0.117851130197758,0.818,0.144072286305327,1.7,10.89,32.21,40.96,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18703056,-66.24199537305,57.6149959756389,123.856991348689,313.449978105773,-17.199998798594,0.0919238815542508,0.9395,0.0978434077213952,2.5,15.03,37.56,47.06,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18703059,-74.2764948118466,56.5849960475836,130.86149085943,364.949974508539,-30.1499978940469,0.0447834294751478,0.535611111111111,0.0836118380409357,1.15,9.42,21.38,26.78,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18703064,-73.4144948720567,58.8199958914707,132.234490763527,370.499974120877,-15.2499989347999,0.122565175405668,0.929666666666667,0.131837764868055,6.85,26.01,41.27,46.37,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18704027,-67.4469952888817,58.6249959050913,126.071991193973,256.749982066221,-22.3499984388706,0.131993265821488,1.59744444444444,0.0826277660425258,6.2,34.79,68.1,80.02,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18704033,-73.8149948440821,51.7299963867014,125.544991230783,328.199977075501,-12.8999990989455,0.110780062385892,0.919611111111111,0.120464032075519,5.02,22.74,39.77,46.01,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18704039,-73.7639948476444,55.9199960940333,129.683990941678,378.399973569069,-12.8999990989454,0.0542115198909686,0.765944444444444,0.070777352436167,4.52,18.62,32.77,38.25,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18704043,-73.6384948564104,77.4649945891325,151.103489445543,292.899979541171,-57.6499959731941,0.153206469257086,1.05416666666667,0.145334200085773,0.729999999999999,21.02,44.27,52.71,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18704047,-73.7179948508574,62.5799956288377,136.297990479695,323.349977414266,-67.8499952607326,0.032998316455372,0.420222222222222,0.0785258720513877,0.5,3.59,14.16,21.01,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18704052,-73.2934948805084,66.8649953295339,140.158490210042,296.499979289716,-51.1499964272132,0.0612825877028347,0.785777777777778,0.0779897185132229,0.839999999999999,13.83,32.05,39.24,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18704056,-68.2024952361106,51.5049964024175,119.707491638528,251.499982432927,-11.0999992246741,0.146135401445219,1.13966666666667,0.128226441747779,6.95,24.88,48.72,56.94,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18704060,-74.2344948147803,44.764996873201,118.999491687981,286.04998001964,-5.6499996053521,0.108423039781937,1.64411111111111,0.0659462970897773,14.53,41.87,70.37,82.31,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18710037,-75.0724947562467,46.8249967293117,121.897491485558,299.449979083662,-22.1499984528406,0.0424264068711926,0.533444444444444,0.0795329435202528,1.41,6.88,19.57,26.66,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18710042,-70.9659637930846,52.3599963426964,123.325960135781,352.499975378161,-26.3999981559814,0.103708994574027,0.811,0.127877921792882,1.42,11.75,31.88,40.56,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18710046,-69.1149951723732,53.4949962634176,122.609991435791,366.699974386302,-27.3999980861321,0.0424264068711928,0.592222222222222,0.0716393361802505,1.18,9.3,23.06,29.6,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18710050,-74.3419948072715,51.9999963678421,126.341991175114,352.449975381652,-25.349998229323,0.108423039781937,0.757222222222222,0.143185232287224,1.4,11.23,29.83,37.9,RN_STZ_2744_2Hz,RN,STZ,2744,2Hz
18703042,-72.9734949028602,44.9799968581834,117.953491761044,251.44998243642,-20.5999985611067,0.0518544972870132,0.768111111111111,0.0675091097328394,2.09,11.33,29.8,38.39,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18703046,-71.9219949763066,58.2699959298877,130.191990906194,331.649976834515,-29.2999979534184,0.0824957911384304,0.986611111111111,0.0836153071958864,1.94,23.46,42.34,49.24,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18703053,-68.0869952441782,70.7649950571221,138.8519903013,322.2499774911,-53.9499962316364,0.065996632910745,0.727111111111111,0.0907655403723572,0.769999999999999,8.41,28.13,36.37,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18703057,-59.9774645606224,45.6949968082413,105.672461368864,171.14998804531,-10.454544724304,0.0801387685344754,0.860444444444444,0.0931364820261206,3.2,13.35,33.27,43.02,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18703060,-73.7144948511019,56.8299960304705,130.544490881572,345.14997589155,-31.3499978102279,0.0565685424949239,0.599111111111111,0.0944207868053256,1.13,9.74,23.79,29.92,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18704028,-75.4404947305422,-39.9949972063817,35.4454975241605,7.90909035664737,-55.999996088446,0.0306412938514169,0.250277777777778,0.122429143024529,0.200000000000001,0.4,8.05,12.5,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18704034,-73.2289948850137,49.8199965201134,123.048991405127,310.049978343259,-13.3499990675135,0.0636396103067887,0.894277777777778,0.0711631350886623,4.79,23.52,39.04,44.73,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18704040,-72.4229949413121,54.6999961792493,127.122991120561,349.899975559772,-13.8999990290962,0.0612825877028343,0.715333333333333,0.0856699734895168,4.26,17.44,30.74,35.76,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18704044,-74.3109948094368,75.4799947277832,149.79098953722,274.799980805443,-54.6999961792495,0.0754247233265635,1.19255555555556,0.0632462973948636,0.79,22.51,50.1,59.62,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18704048,-74.026994829274,61.2899957189432,135.316990548217,308.799978430569,-64.0999955226679,0.0353553390593275,0.4505,0.0784802198875194,0.54,3.93,15.55,22.48,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18704053,-74.5369947936509,64.3599955045061,138.896990298157,316.599977885745,-47.5499966786704,0.0518544972870134,0.787666666666667,0.0658330477617605,1.06,13.67,32.15,39.3,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18704057,-73.3574948760381,53.5849962571312,126.942491133169,339.949976254769,-16.4999988474883,0.0565685424949241,1.00288888888889,0.0564055930040236,5.24,21.39,42.82,50.12,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18710039,-76.1119946836385,43.8999969336206,120.011991617259,296.499979289714,-24.0499983201271,0.0329983164553724,0.464555555555555,0.0710320134174483,1.34,7.53,17.99,23.19,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
