File Name,Ediast (mV),Peak (mV),APA (mV),dV/dt max y (V/s),Negative dV/dt max y (V/s),SD1,SD2,SD1_SD2 Ratio,APD 20 (ms),APD 50 (ms),APD 80 (ms),APD 90 (ms),Folder,Condition 1,Condition 2,Condition 3,Condition 4
18710043,-68.8104951936423,50.4649964750606,119.275491668703,325.34997727457,-25.8181800148027,0.0707106781186546,0.772111111111111,0.0915809617308809,1.31,10.46,30.32,38.53,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18710047,-65.9489953935158,49.1399965676108,115.088991961127,303.599978793789,-24.2727255772969,0.061282587702834,0.703555555555555,0.087104120234603,1.26,11.03,27.89,35.18,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18710051,-73.1884948878426,48.4899966130128,121.678491500855,277.349980627328,-20.541665231848,0.0612825877028336,0.732,0.0837193821076962,1.56,9.86,27.87,36.68,RN_STZ_2744_4Hz,RN,STZ,2744,4Hz
18703043,-73.9499948346524,47.8949966545731,121.844991489225,259.049981905569,-32.7499977124389,0.0259272486435068,0.716944444444444,0.0361635393710284,1.35,10.16,28.03,35.84,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18703047,-71.9384949751541,57.02499601685,128.963490992004,272.549980962605,-27.7999980581924,0.0518544972870137,0.835,0.0621011943557051,1.72,13.68,33.37,41.72,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18703054,-68.3779952238521,69.5399951426873,137.917990366539,299.399979087153,-54.9999961582949,0.0329983164553722,0.715666666666666,0.0461084999376416,0.7,7.88,27.51,35.76,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18703061,-73.3829948742569,55.3449961341966,128.727991008454,317.849977798433,-31.699997785781,0.0377123616632826,0.655666666666667,0.0575175826079551,1.1,9.9,25.94,32.76,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18704029,-74.4469947999374,-38.279997326173,36.1669974737644,8.84999938183473,-55.9999960884451,0.0518544972870135,0.292111111111111,0.177516346741393,0.199999999999999,0.399999999999999,9.95,14.64,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18704035,-72.8784949094958,45.2899968365302,118.168491746026,251.699982418959,-12.1999991478399,0.0447834294751478,0.789833333333333,0.0566998474047029,4.33,17.86,33.54,39.49,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18704041,-67.4519952885325,51.534996400322,118.986991688854,298.199979170971,-13.2499990744982,0.0494974746830585,0.824277777777778,0.0600495076022817,4.15,16.65,34.17,41.22,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18704045,-66.1254953811874,63.569995559687,129.695490940874,163.349988590135,-37.9999973457306,0.0518544972870139,1.02311111111111,0.0506831532996443,1.96,23.74,44.27,51.17,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18704049,-73.7629948477142,56.4649960559655,130.22799090368,272.599980959111,-56.4499960570131,0.0259272486435068,0.441611111111111,0.0587105894556701,0.6,4.13,15.39,22.09,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18704054,-75.1294947522653,58.7899958935661,133.919490645831,294.899979401473,-38.3181791416877,0.0353553390593277,0.795611111111111,0.0444379654401158,1.4,13.26,32.08,39.75,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18704058,-73.5324948638144,50.7899964523597,124.322491316174,287.199979939312,-14.0499990186189,0.049497474683058,1.03305555555556,0.0479136619680045,5.74,21.81,44.34,51.7,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18710040,-74.6929947827545,38.0849973397936,112.777992122548,250.249982520242,-21.0999985261821,0.0235702260395518,0.517222222222222,0.0455707914835587,1.49,8.35,20.31,25.86,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18710044,-67.3169952979621,45.5449968187187,112.861992116681,269.049981207074,-22.6818165975115,0.0518544972870132,0.709,0.0731375138039679,1.4,8.68,27.35,35.46,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18710048,-57.2524960009593,12.6199991185032,69.8724951194625,78.4999945168383,-5.27272690443156,0.0259272486435068,0.649166666666666,0.0399392790400618,3.8,12.38,25.42,32.47,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18710052,-72.3374949472842,45.8099968002086,118.147491747493,283.499980197755,-22.9090893089094,0.0471404520791043,0.717555555555555,0.0656958917175502,1.4,11,30.9,38.79,RN_STZ_2744_7.1Hz,RN,STZ,2744,7.1Hz
18703008,-77.7329945704129,25.0799982481823,102.812992818595,83.1999941885492,-3.18181795957182,0.280485689870665,2.37494444444444,0.118102000460174,26.59,63.85,105.73,118.73,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18703012,-69.9659951129316,54.6799961806463,124.645991293578,202.099985883477,-18.7999986868353,0.124922198009624,1.60972222222222,0.0776048167100339,12.78,49.11,72.94,80.48,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18703016,-72.3219949483669,18.4549987109332,90.7769936593001,84.849994073296,-6.40909046142119,0.056568542494924,0.600111111111111,0.0942634479641393,4.7,10.17,23.1,30.03,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18703019,-76.5249946547908,54.5499961897267,131.074990844517,339.899976258262,-14.4999989871868,0.249844396019247,1.71555555555556,0.145634686798784,11.06,44.34,75.56,85.78,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18703024,-76.1449946813334,63.1999955855312,139.344990266865,304.549978727429,-54.3499962036966,0.0754247233265651,0.723666666666667,0.104225780736847,0.72,9.01,26.8,36.2,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18703028,-74.5489947928127,20.9649985356117,95.5139933284245,121.499991513324,-11.5909082812937,0.0683536555147007,0.700166666666667,0.097624835298311,2.24,6.27,22.57,34.95,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18703032,-77.0029946214028,59.4949958443225,136.497990465725,356.399975105749,-32.0468727615518,0.120208152801713,0.821055555555555,0.146406844199935,2.35,16.3,34.19,41.03,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18703036,-77.6859945736958,52.0349963653974,129.720990939093,331.749976827538,-16.7499988300265,0.271057599454843,1.68361111111111,0.160997749222477,5.38,33.61,72.11,84.22,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18704002,-72.8279949130232,49.1499965669123,121.977991479936,188.199986854382,-39.9166638785194,0.143778378841264,0.796833333333333,0.180437204151346,0.86,10.12,26.61,39.94,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18704006,-75.7314947102161,55.4899961240685,131.221490834285,319.299977697149,-28.249998026761,0.139064333633354,0.853055555555555,0.163019082084036,1.65,13.47,33.66,42.59,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18704011,-75.0959635046074,53.7099962484,128.805959753007,339.449976289697,-30.149997894047,0.0683536555147001,0.598833333333333,0.114144707233009,1.04,7.03,21.69,30,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18704015,-76.1079946839179,57.6499959731942,133.757990657112,342.999976041728,-22.8499984039463,0.15556349186104,1.32,0.117851130197757,7.33,32.38,56.3,66.06,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18704018,-75.4764947280276,51.7149963877492,127.191491115777,326.649977183769,-8.3499994167595,0.0872098363463409,0.823055555555555,0.105958626677971,5.43,17.02,33.91,41.21,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18704022,-70.359995085411,59.3499958544506,129.709990939862,376.099973729716,-17.3499987881167,0.0565685424949241,0.532888888888889,0.106154479244019,2,9.21,20.43,26.61,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18704025,-68.728995199335,58.6349959043928,127.363991103728,386.549972999793,-15.149998941785,0.0942809041582067,0.661888888888889,0.142442191946258,3.25,12.82,26.72,33.15,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18710000,-75.2179947460836,53.0899962917065,128.30799103779,263.653106584043,-44.7999968707571,0.412478955692152,1.45316666666667,0.283848346616919,0.829999999999998,8.41,49.65,72.94,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18710002,-68.7674951966458,52.7849963130105,121.552491509656,290.849979684361,-14.3846143798617,0.212132034355963,1.37866666666667,0.153867529755292,2.35,12.89,48.07,69.07,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18710006,-81.705494292937,59.0999958719129,140.80549016485,284.249980145364,-56.2999960674914,0.131993265821489,0.843666666666667,0.15645191523685,0.67,8.53,29.99,42.25,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18710009,-79.7314944308193,50.5449964694727,130.276490900292,383.949973181398,-24.299998302665,0.139064333633354,0.9735,0.142849854785161,1.55,11.86,38,48.7,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18710014,-73.2294948849787,68.9749951821521,142.204490067131,267.399981322332,-58.899995885884,0.230988215187606,1.063,0.217298415040081,0.660000000000001,12.06,40.61,53.05,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18710017,-65.6744954126894,59.3849958520059,125.059491264695,305.599978654089,-31.0999978276901,0.0801387685344757,0.666111111111111,0.120308409809888,0.979999999999997,6.3,22.84,33.32,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18710021,-77.9914945523569,40.5049971707586,118.496491723115,253.949982261803,-26.8999981210574,0.110780062385893,0.739944444444444,0.149714026799765,1.19,7.65,25.93,36.9,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18710026,-78.0834945459308,48.7349965958997,126.818491141831,355.799975147659,-19.2999986519109,0.240416305603425,1.37733333333333,0.174552012780802,3.62,30,58.2,68.75,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18710031,-81.4754943090023,47.2299967010228,128.705491010025,360.499974819372,-16.7272715588864,0.0730677007226098,0.663611111111111,0.110106204521304,2.83,13.89,27.16,33.15,RN_STZ_DMSO_1Hz,RN,STZ,DMSO,1Hz
18703009,-77.7119945718798,23.1599983822928,100.871992954173,55.29999613734,-9.99999930150816,0.167348604880819,2.44772222222222,0.0683691161364248,34.79,72.74,110.87,122.46,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18703013,-69.8449951213833,54.0599962239528,123.904991345336,174.799987790362,-21.3999985052272,0.153206469257086,1.66238888888889,0.0921604266493184,15.22,51.18,75.58,83.18,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18703017,-73.8559635912204,25.249998236308,99.1059618275284,138.599990318903,-11.3999992037193,0.0424264068711933,0.453777777777778,0.0934959994712879,2.19,6.36,16.64,22.69,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18703020,-77.7429945697144,56.7049960392017,134.447990608916,331.999976810067,-24.4999982886949,0.164991582276861,1.67533333333333,0.0984828386053686,8.69,44.33,74.32,83.63,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18703025,-75.6914947130101,63.2599955813403,138.95149029435,292.199979590068,-56.5499960500285,0.0707106781186546,0.898111111111111,0.0787326615202142,0.639999999999999,9.83,33.46,44.9,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18703029,-76.5439946534636,27.5649980746071,104.108992728071,193.949986452749,-18.8499986833429,0.0424264068711926,0.558555555555555,0.0759573626100524,1.53,5.84,19.91,27.97,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18703033,-76.4159946624043,61.6949956906542,138.110990353059,330.199976935799,-38.1499973352535,0.127279220613578,0.995777777777778,0.127818900415332,2.19,20.29,42.13,49.84,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18703037,-77.9659945541381,52.5599963287266,130.525990882865,333.549976701804,-23.1999983794989,0.183847763108503,1.775,0.103576204568171,5.09,39.81,77.46,88.81,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18704003,-73.4594948689134,53.7899962428121,127.249491111726,193.849986459735,-50.2999964865857,0.0872098363463413,1.10305555555556,0.0790620525930064,0.64,11.52,40.21,55.12,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18704007,-76.977494623184,65.11499545177,142.092490074954,290.149979733259,-58.7999958928671,0.103708994574027,0.830444444444444,0.1248837237311,0.63,12.06,32.93,41.5,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18704012,-75.3414947374573,55.1399961485157,130.481490885973,339.64997627572,-38.2999973247758,0.0754247233265648,0.566777777777778,0.133076359525404,0.9,7.54,21.21,28.38,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18704016,-6.87899951950742,5.7449995987164,12.6239991182238,1.24999991268853,-29.0999979673891,0.0235702260395517,0.0448888888888889,0.525079292960309,0.220000000000001,0.409999999999999,1.31,2.23,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18704019,-77.2524946039755,52.0649963633019,129.317490967277,386.149973027734,-12.6999991129153,0.0471404520791032,0.681222222222222,0.0691998154806603,4.31,14.55,28.53,34.06,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18704023,-69.6659951338863,59.7199958286064,129.385990962493,379.549973488741,-19.7468736206969,0.0400693842672378,0.525944444444444,0.0761855832692808,2.08,9.4,20.5,26.24,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18710001,-75.3709947353967,52.9699963000884,128.340991035485,239.549983267627,-46.9999967170878,0.214489056959919,1.35338888888889,0.15848294508758,0.73,8.5,44.55,67.69,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18710003,-70.4999950756321,49.5449965393219,120.044991614954,281.399980344439,-13.5454535993155,0.183847763108502,1.37322222222222,0.133880562179506,2.53,13.62,48.58,68.52,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18710007,-77.1039946143481,36.8399974267559,113.943992041104,155.549989134959,-41.149997125706,0.174419672692682,1.24422222222222,0.140183698359898,0.75,9.12,40.26,62.23,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18710010,-80.7164943620179,48.2549966294273,128.971490991445,361.449974753006,-24.4999982886949,0.129636243217534,1.11305555555556,0.116468798498408,1.63,13.39,44.45,55.62,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18710015,-73.4674948683546,67.4899952858782,140.957490154233,295.799979338605,-53.9999962281439,0.162634559672907,1.1755,0.138353517373804,0.7,14.81,46.38,58.72,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18710018,-64.7379954781031,66.0949953833178,130.832990861421,269.649981165166,-42.7499970139471,0.0942809041582065,0.637,0.148007698835489,0.800000000000001,5.92,21.48,31.8,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18710022,-78.6374945072343,39.3749972496881,118.012491756922,251.449982436422,-27.5499980756546,0.0754247233265651,0.797,0.0946357883645736,1.22,9.16,29,39.83,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18710027,-81.4809943086182,44.6999968777412,126.180991186359,359.69997487525,-18.4999987077902,0.139064333633355,1.20205555555556,0.115688774109183,4.12,30.94,52.12,60.04,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18710032,-82.3429942484082,45.2499968393242,127.592991087732,371.399974058012,-17.2499987951015,0.0848528137423856,0.728,0.116556062832947,3.19,16.34,30.41,36.35,RN_STZ_DMSO_2Hz,RN,STZ,DMSO,2Hz
18703010,-75.8919946990053,-10.0899992952217,65.8019954037836,17.3999987846241,-30.2999978835693,0.221560124771784,2.2184444444444398,0.0998718382723658,37.68,72.12,101.25,111.01,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18703014,-68.3679952245506,42.2699970474747,110.637992272025,123.599991366639,-20.506248567655,0.0707106781186544,1.37066666666667,0.0515885297558276,16.03,41.97,61.95,68.5,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18703018,-73.4929948665735,21.9499984668103,95.4429933333838,122.699991429504,-9.64999932595547,0.0306412938514172,0.477611111111111,0.0641553203821692,2.51,7.01,17.65,23.88,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18703021,-77.8234945640916,58.1249959400158,135.948490504107,299.799979059211,-32.5999977229162,0.127279220613578,1.429,0.0890687338093621,4.28,39.49,63.59,71.37,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18703026,-77.434994591228,61.4049957109105,138.839990302138,290.549979705316,-58.1499959382698,0.0565685424949236,0.811777777777778,0.069684763544253,0.639999999999999,9.37,30.49,40.58,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18703030,-75.5774947209729,17.8999987496995,93.4774934706724,143.599989969657,-13.0999990849756,0.0259272486435074,0.605277777777778,0.0428352891769742,2.01,6.77,22.47,30.25,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18703034,-77.620494578271,60.6799957615512,138.300490339822,315.449977966072,-42.5999970244244,0.0872098363463408,0.8415,0.103636169157862,1.72,16.94,35.41,42.07,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18703038,-75.2509947437786,44.2499969091734,119.500991652952,226.499984179159,-25.2499982363079,0.113137084989848,1.55177777777778,0.0729080456042268,4.24,36.36,67.7,77.54,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18704004,-75.6729947143023,58.2949959281415,133.967990642444,194.049986445767,-54.4999961932192,0.0707106781186551,1.04855555555556,0.0674362724454695,0.630000000000001,11.05,37.66,52.38,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18704008,-76.7514946389699,60.1499957985712,136.901490437541,265.049981486473,-55.4999961233695,0.0471404520791035,0.784555555555555,0.0600855500229332,0.65,11.04,30.54,39.18,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18704013,-75.9144946974337,62.4849956354734,138.399490332907,256.899982055742,-66.0999953829686,0.0471404520791032,0.582333333333333,0.0809509766670346,0.55,6.36,21.26,29.14,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18704020,-76.2264946756407,49.724996526749,125.95149120239,356.249975116229,-9.31818116731431,0.0494974746830582,0.7825,0.0632555587003939,5.18,17.21,33.24,39.15,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18704024,-68.5409952124667,59.5799958383853,128.120991050852,367.849974305975,-18.9999986728652,0.044783429475148,0.628944444444444,0.0712041101097663,2.55,12.2,25.39,31.43,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18710004,-74.6939947826846,46.8199967296609,121.513991512346,280.299980421271,-18.2999987217597,0.0895668589502963,1.01255555555556,0.0884562416934782,2.14,12.44,37.45,50.67,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18710011,-81.2054943278616,46.1799967743644,127.385491102226,345.19997588806,-26.6999981350267,0.0989949493661172,1.02377777777778,0.0966957395588295,1.53,12.95,40.74,51.21,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18710019,-64.8654954691974,67.4649952876244,132.330490756822,256.649982073205,-51.999996367842,0.0329983164553723,0.589222222222222,0.0560031770881294,0.649999999999999,5.69,20.41,29.44,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18710023,-82.7364942209225,40.7949971505023,123.531491371425,255.199982174487,-35.8999974924141,0.0707106781186546,0.727111111111111,0.0972487932560959,0.960000000000001,8.42,26.68,36.3,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18710028,-82.9459629562913,39.2099972612133,122.155960217505,322.299977487606,-16.6818170166067,0.0659966329107444,1.08477777777778,0.0608388503735224,5,28.96,47.4,54.27,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18710033,-84.5879940915967,40.6049971637736,125.19299125537,339.89997625826,-17.6999987636696,0.051854497287014203,0.648111111111111,0.0800086534515906,2.61,12.98,26.71,32.42,RN_STZ_DMSO_4Hz,RN,STZ,DMSO,4Hz
18703015,-70.7779950562141,38.6199973024243,109.397992358638,122.799991422519,-40.8181789670647,0.0824957911384312,1.44927777777778,0.0569220010155159,13.71,38.06,64.1,72.44,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18703022,-66.2374953733643,18.3899987154734,84.6274940888377,67.6999952712097,-29.7499979219865,0.197989898732234,1.79244444444444,0.110458039213371,16.84,39.68,82.72,99.16,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18703027,-77.1359946121129,55.4149961293071,132.55099074142,243.699982977755,-49.7499965250032,0.0400693842672381,0.816055555555555,0.0491012946293339,0.72,8.81,30,40.82,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18703031,-75.0269947594248,8.25999942304569,83.2869941824705,103.399992777594,-9.13636299819604,0.0235702260395518,0.610444444444444,0.0386115825183775,2.5,8.07,23.7,30.5,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18703035,-76.758494638481,59.2349958624832,135.993490500964,272.249980983557,-41.3999971082433,0.0730677007226094,1.17105555555556,0.0623947347126036,1.75,18.99,48.84,58.49,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18703039,-76.0019946913219,34.3349976017281,110.33699229305,182.849987228075,-31.6499977892729,0.108423039781938,1.61144444444444,0.0672831385256458,6.62,33.11,69.21,80.53,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18704005,-74.901994768156,47.489996682862,122.391991451018,153.89998925021,-49.049996573897,0.0447834294751478,1.01683333333333,0.0440420548845906,0.729999999999999,11.34,37.51,50.86,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18704014,-71.4199950113709,52.1549963570155,123.574991368386,187.818168699235,-53.9499962316361,0.0235702260395516,0.677111111111111,0.0348099826642541,0.6,6.06,23.49,33.87,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18704021,-76.2784946720086,47.4599966849575,123.738491356966,353.003100343016,-9.94999930500062,0.025927248643507102,0.675611111111111,0.0383759950319158,4.66,15.24,28.73,33.79,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18710005,-75.6509947158389,43.6599969503844,119.310991666223,255.899982125591,-16.4999988474885,0.0400693842672374,0.942944444444444,0.042493897178476,2.2,11.26,34.61,47.14,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18710012,-82.8534942127501,47.6749966699399,130.52849088269,311.549978238487,-39.5454517832364,0.0612825877028343,0.845777777777778,0.0724570795225314,1.12,10.27,33.26,42.32,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18710020,-64.2709955107227,64.4099955010137,128.680991011736,214.999984982425,-50.0499965040479,0.0447834294751477,0.560055555555555,0.0799624769916337,0.65,5.21,19.08,28.01,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
18710024,-85.0889940566023,36.9899974162785,122.078991472881,239.699983257149,-38.8999972828668,0.0400693842672371,0.667833333333333,0.0599990780143306,0.86,7.56,24.44,33.39,RN_STZ_DMSO_7.1Hz,RN,STZ,DMSO,7.1Hz
